CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12071010303,Florida,Lee,1,5283,2171,0,10,0.0018929,0,0,0,0,1,0,9.8,54944,0,1,0,1,0,0,0,1,248.6232313,3609.646252,248.6232313,73.28744626,888.2167476,73.28744626,3609.646252,0.683256909,888.2167476,0.168127342,685.7409562,0.12980143,719.5480812,0.136200659,3187.672397,0.603383002,172.1461677,0.032584927,71.20472707,0.013478086,1.00000006,0.000189286,9.324554164,0.001765011,168.2984206,0.031856601,714.2913449,0.13520563,115.5601189,0.053228982,177.0244221,0.081540498,248.6232313,0.047060994,73.28744626,0.013872316,46.87043743,0.008871936,55.01925849,0.010414397,232.8535675,0.044076011,4.459453348,0.000844114,3.84550546,0.000727902,0,0,0,0,7.464707348,0.001412968,35.94471511,0.006803845,9.925306686,0.004571767,12.41974341,0.005720748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,1013,1066,4642,246,115,1,11,268,1083,148,246
12071010304,Florida,Lee,1,9294,3733,0,13,0.0013988,0,0,0,0,0,0,8,55206,1,1,1,1,1,0,0,0,2243.030496,7186.482993,2243.030496,771.3489165,2477.316189,771.3489165,7186.482993,0.773238971,2477.316189,0.266550053,1414.530346,0.15219823,1385.215432,0.149044053,6169.789477,0.663846511,328.0278197,0.035294579,174.4304512,0.018768071,8.175158924,0.000879617,35.43076088,0.003812219,470.6293467,0.050637976,1283.871858,0.13813986,82.50777255,0.02210227,526.9044717,0.141147729,2243.030496,0.241341779,771.3489165,0.082994288,464.3859492,0.049966209,433.825999,0.046678072,1876.274189,0.201880158,135.9896318,0.014631981,50.38254101,0.005420975,4.012866696,0.00043177,4.473020913,0.00048128,171.8982498,0.018495615,443.5092951,0.047719959,22.38826034,0.005997391,169.1429896,0.045310203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3549,1868,1763,7932,462,233,9,42,616,1767,117,644
12071010305,Florida,Lee,1,3613,1592,0,3,0.0008303,0,0,0,0,0,0,14.6,56852,1,1,1,1,1,0,0,0,546.998696,2097.996725,546.998696,156.5931663,594.0075665,156.5931663,2097.996725,0.580679968,594.0075665,0.164408405,362.1399137,0.10023247,526.0324729,0.145594374,1935.077417,0.535587439,32.72699618,0.009058122,25.37149283,0.007022279,0.690016487,0.000190982,9.147486235,0.002531826,94.9833027,0.026289317,213.8335013,0.059184473,61.93505917,0.038903932,84.14958533,0.05285778,546.998696,0.15139737,156.5931663,0.04334159,103.8402306,0.028740723,135.2026633,0.037421163,504.6894334,0.139687084,13.88538343,0.003843173,7.587336354,0.00210001,0.003264051,9.03418E-07,0.003264051,9.03418E-07,20.83000956,0.005765295,68.52013673,0.018964887,17.52698994,0.011009416,22.46907457,0.01411374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,641,858,3282,97,46,1,19,168,376,99,132
12071010306,Florida,Lee,1,5245,1943,0,146,0.027836,0,0,0,0,0,0,16.8,48292,1,1,1,1,1,0,0,0,1632.9569,4282.905566,1632.9569,601.7828987,1931.406318,601.7828987,4282.905566,0.816569221,1931.406318,0.36823762,1068.950026,0.203803628,578.8483403,0.110361933,3641.845747,0.694346186,234.1628053,0.044644958,50.57475715,0.00964247,5.387739049,0.001027214,17.24282212,0.003287478,333.6916843,0.063620912,1182.784341,0.225507024,62.54874255,0.032191839,364.1504063,0.187416576,1632.9569,0.31133592,601.7828987,0.114734585,405.1796654,0.077250651,213.8555086,0.040773214,1392.860439,0.265559664,96.53410794,0.018404978,15.60835343,0.002975854,1.49882987,0.000285764,4.410855863,0.000840964,122.0443124,0.023268696,457.1694938,0.087162916,33.48075312,0.017231474,141.4997491,0.072825398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,1287,787,4430,304,73,7,18,413,1456,62,406
12071010307,Florida,Lee,1,5940,2421,0,0,0,0,0,0,0,1,0,19.4,46277,1,1,1,1,1,0,0,1,4846.901844,5805.223134,4846.901844,2248.135171,2733.520966,2248.135171,5805.223134,0.977310292,2733.520966,0.460188715,1215.314754,0.204598443,965.8859919,0.162607069,4916.789946,0.827742415,310.272936,0.052234501,76.00000013,0.012794613,2.000000075,0.0003367,17.99999991,0.003030303,482.1602469,0.081171759,1470.738061,0.247599,110.9117352,0.045812365,520.5696503,0.215022573,4846.901844,0.815976741,2248.135171,0.378473935,1001.494864,0.168601829,843.6393818,0.142026832,4139.95385,0.696961928,234.5776163,0.039491181,57.52096672,0.009683664,0.241541579,4.06636E-05,15.51374959,0.002611742,399.0941088,0.06718756,1200.172025,0.202049163,99.51082844,0.041103192,444.9688167,0.183795463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624,1247,977,5021,321,76,2,18,502,1520,101,461
12071010404,Florida,Lee,1,6528,2395,0,0,0,0,0,0,0,0,0,13.8,47321,1,1,1,1,1,0,0,0,2433.672384,5901.464615,2433.672384,1017.288027,2466.590539,1017.288027,5901.464615,0.904023379,2466.590539,0.377847815,1448.515833,0.221892744,670.2876308,0.102678865,5127.284148,0.785429557,263.0667216,0.040298211,78.30762741,0.011995654,3,0.000459559,19.21094421,0.002942853,410.595171,0.062897545,1372.074213,0.210182937,43.46794459,0.018149455,268.0795949,0.111933025,2433.672384,0.372805206,1017.288027,0.155834563,546.8842367,0.083775159,325.1017139,0.04980112,2156.747686,0.330384143,86.74992588,0.013288898,32.31801589,0.004950676,3,0.000459559,9.137861082,0.001399795,145.7188824,0.022322133,524.5532763,0.080354362,5.27967755,0.002204458,113.0692054,0.047210524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785,1633,743,5669,279,86,3,22,469,1578,53,274
12071010405,Florida,Lee,1,8065,3164,0,77,0.0095474,0,0,0,0,1,0,8.6,54152,1,1,1,1,1,0,0,1,2978.778424,6580.801632,2978.778424,1298.167397,2754.007952,1298.167397,6580.801632,0.815970444,2754.007952,0.341476497,1414.455904,0.175382009,1263.609004,0.156678116,5707.050728,0.707631832,262.2145021,0.032512648,166.94563,0.020700016,2.000000062,0.000247985,20.16373795,0.002500153,422.4270211,0.052377808,1366.255785,0.169405553,233.2928403,0.073733515,199.3093432,0.062992839,2978.778424,0.369346364,1298.167397,0.160963099,634.6619794,0.078693364,697.383915,0.086470417,2600.317035,0.322419967,134.0715243,0.016623872,63.74500362,0.007903906,0.918225575,0.000113853,11.07313297,0.001372986,168.6534961,0.020911779,603.078069,0.074777194,133.7050125,0.042258221,95.62604249,0.030223149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456,1758,1489,6940,349,205,2,23,546,1728,262,239
12071010406,Florida,Lee,1,6229,2539,0,0,0,0,0,0,0,0,0,7.4,70894,1,1,1,1,1,0,0,0,4265.442598,5670.48504,4265.442598,896.3320826,1129.977528,896.3320826,5670.48504,0.910336336,1129.977528,0.181405928,1086.239415,0.174384237,1186.528302,0.190484556,5312.685985,0.852895486,106.0555568,0.017026097,78.50067577,0.012602452,1.000000041,0.000160539,11.99999983,0.001926473,160.2428341,0.02572529,644.4088461,0.103453018,25.1250542,0.00989565,57.00641023,0.022452308,4265.442598,0.684771648,896.3320826,0.143896626,824.5694131,0.132375889,896.6257044,0.143943764,4004.852001,0.642936587,85.18531568,0.013675601,52.2685657,0.008391165,1.000000041,0.000160539,11.73310578,0.001883626,110.4036147,0.017724131,479.1937517,0.076929483,17.76224358,0.006995764,42.24004064,0.016636487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,1160,1333,5844,112,88,1,13,171,692,25,59
12071010407,Florida,Lee,1,6721,3103,0,0,0,0,0,0,0,1,0,5.6,65208,1,1,1,1,1,0,0,1,2061.418743,5702.069788,2061.418743,389.4298072,1206.025565,389.4298072,5702.069788,0.84839604,1206.025565,0.179441387,823.5226678,0.122529782,1536.34745,0.228589116,5310.608471,0.790151536,144.9076642,0.021560432,69.34446913,0.010317582,1.99999994,0.000297575,6.973777146,0.00103761,168.2353843,0.025031303,715.081978,0.106395176,108.7835979,0.035057557,120.2351261,0.038748026,2061.418743,0.3067131,389.4298072,0.057942242,297.4625077,0.044258668,572.7894426,0.085223842,1927.219957,0.286746013,38.09586142,0.005668184,25.81790286,0.003841378,1.99999994,0.000297575,2.475902349,0.000368383,65.80910988,0.009791565,243.3554044,0.036208214,29.69476547,0.009569696,44.01423946,0.014184415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,986,1767,6256,170,87,2,9,197,829,121,129
12071010409,Florida,Lee,1,9042,3214,0,7,0.0007742,0,0,0,0,0,0,13.1,61801,1,1,1,1,1,0,0,0,8757.352607,9041.999949,8757.352607,2919.223484,3035.794799,2919.223484,9041.999949,0.999999994,3035.794799,0.335743729,2502.999984,0.276819286,1021.999988,0.11302809,8124.999937,0.898584377,339.9999972,0.0376023,122.999998,0.013603185,3.000000016,0.000331785,11.99999999,0.00132714,438.9999986,0.048551205,1531.999989,0.16943154,56.65849936,0.017628656,290.5079555,0.090388287,8757.352607,0.968519421,2919.223484,0.322851524,2441.791759,0.270049962,995.9609364,0.110148301,7885.886363,0.872139611,319.3558969,0.035319166,120.8851116,0.013369289,3.000000016,0.000331785,10.8986533,0.001205337,417.3265664,0.046154232,1449.671318,0.160326401,52.71741211,0.016402431,281.0233816,0.087437269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2995,2503,1022,8125,340,123,3,12,439,1532,50,284
12071010410,Florida,Lee,1,11126,4107,0,0,0,0,0,0,0,0,0,8.7,66019,1,1,1,1,1,0,0,0,8661.793737,10465.23791,8661.793737,2210.534527,2636.323997,2210.534527,10465.23791,0.940610993,2636.323997,0.236951645,2561.058659,0.230186829,1353.56175,0.121657536,9387.006043,0.843699986,350.6844856,0.031519368,144.0000001,0.012942657,7.999999903,0.000719036,29.90661735,0.002687994,545.6407757,0.049041954,1848.98705,0.166186145,39.20374689,0.009545592,198.8728678,0.048422904,8661.793737,0.778518222,2210.534527,0.198681874,2082.821326,0.187203067,1169.606141,0.105123687,7787.478278,0.699935132,281.7545807,0.025323978,129.3085403,0.011622195,6.999999903,0.000629157,24.95459474,0.002242908,431.2977521,0.038764853,1444.21132,0.12980508,37.67367118,0.009173039,164.7202816,0.040107203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,2726,1437,9959,380,154,8,35,590,1967,48,215
12071010411,Florida,Lee,1,4608,1819,0,0,0,0,0,0,0,0,0,11.6,51955,0,1,0,1,0,0,0,0,176.263938,3140.980663,176.263938,36.74103141,935.756526,36.74103141,3140.980663,0.681636429,935.756526,0.203072163,694.3959407,0.150693564,551.6339496,0.119712229,2855.89654,0.619769214,52.66614189,0.011429284,68.8773336,0.014947338,0,0,2.990546901,0.00064899,160.5501004,0.034841602,569.6822792,0.123628967,26.97556032,0.014829885,280.5575926,0.154237269,176.263938,0.038251723,36.74103141,0.007973314,14.98718643,0.003252428,64.9717083,0.014099763,169.4108543,0.036764508,1.174742796,0.000254936,3.916068479,0.000849841,0,0,0.097921155,2.12503E-05,1.66434858,0.000361187,7.965537459,0.001728632,0,0,19.57504094,0.01076143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,1065,747,4142,100,99,0,9,258,899,44,383
12071010412,Florida,Lee,1,4933,2021,0,0,0,0,0,0,0,1,0,12,51458,1,1,1,1,1,0,0,1,597.6022369,3750.520974,597.6022369,196.6002956,1094.882435,196.6002956,3750.520974,0.760292109,1094.882435,0.221950625,768.2986355,0.155746733,630.1152126,0.127734687,3412.494292,0.691768557,95.40324633,0.019339803,41.44799985,0.008402189,3.6830692,0.000746619,15.27705456,0.003096909,182.2152995,0.036938029,740.4718389,0.150105785,110.2178787,0.054536308,177.1908152,0.087674822,597.6022369,0.121143774,196.6002956,0.039854104,104.8228582,0.021249312,131.6004712,0.026677574,543.3285646,0.110141611,14.71547933,0.002983069,4.200193739,0.000851448,0.001290458,2.61597E-07,5.287942537,0.001071953,30.06876106,0.006095431,137.7513691,0.027924462,15.18678235,0.007514489,29.70172433,0.014696548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,962,901,4528,123,53,4,19,206,907,127,211
12071010501,Florida,Lee,1,3540,1404,0,6,0.0016949,0,0,0,0,0,0,9.7,66111,1,1,1,1,1,0,0,0,2430.798159,3540.00001,2430.798159,531.6491494,850.8786197,531.6491494,3540.00001,1.000000003,850.8786197,0.240361192,673.9999988,0.19039548,702.9999987,0.19858757,3149.000002,0.889548023,133.9999997,0.037853107,57.99999914,0.016384181,0,0,4,0.001129944,194.9999997,0.055084746,667.0000014,0.188418079,45.04217665,0.032081322,79.67484673,0.056748466,2430.798159,0.686666147,531.6491494,0.150183376,433.3154609,0.122405497,511.0680774,0.144369513,2181.551955,0.616257614,86.04826417,0.024307419,37.74361217,0.010662037,0,0,4,0.001129944,121.4543185,0.03430913,404.4567017,0.114253306,25.04167269,0.017835949,56.07156919,0.039937015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,674,703,3149,134,58,0,4,195,667,43,74
12071010502,Florida,Lee,1,4686,2260,0,0,0,0,0,0,0,0,0,10,51618,1,1,1,1,1,0,0,0,1928.302812,4125.469435,1928.302812,685.5842539,1512.834201,685.5842539,4125.469435,0.880381868,1512.834201,0.322841272,601.8275422,0.128430974,1270.840754,0.271199478,3883.422061,0.828728566,63.43039244,0.013536149,33.25801801,0.007097315,0,0,9.079381667,0.001937555,136.2795754,0.029082282,496.9315911,0.106046007,40.95283682,0.018120724,179.3083192,0.079339964,1928.302812,0.411502947,685.5842539,0.146304792,287.1458449,0.061277389,558.280158,0.119137891,1813.657041,0.387037354,31.51289722,0.006724903,19.11939266,0.004080109,0,0,3.069989741,0.000655141,60.94349319,0.01300544,233.8419099,0.049902243,18.18587856,0.008046849,81.06040469,0.035867436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,696,1399,4408,82,35,0,10,151,585,49,176
12071010601,Florida,Lee,1,4055,1791,0,6,0.0014797,0,0,0,0,1,0,16.7,55852,1,1,1,1,1,0,0,1,3412.639238,4054.999997,3412.639238,1146.316898,1394.714026,1146.316898,4054.999997,0.999999999,1394.714026,0.343949205,664.0000002,0.163748459,1082.999998,0.267077681,3686.999995,0.909247841,76.99999932,0.018988902,74.00000064,0.018249075,2.000000004,0.000493218,7.999999904,0.001972873,207.0000004,0.051048089,580,0.143033292,182.6212737,0.101966094,148.4819893,0.082904517,3412.639238,0.841587975,1146.316898,0.282692207,553.0679983,0.136391615,898.2826549,0.221524699,3115.915939,0.768413302,61.59298097,0.015189391,54.37284374,0.013408839,1.000000004,0.000246609,6.009981178,0.001482116,173.747488,0.042847716,473.5686693,0.116786355,174.5668168,0.097468909,124.3049733,0.069405345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,664,1083,3687,77,74,2,8,207,580,175,145
12071010602,Florida,Lee,1,2354,1212,0,6,0.0025489,0,0,0,0,0,0,13.7,49750,0,1,0,1,0,0,0,0,0,874.7249818,0,0,358.5085509,0,874.7249818,0.371590901,358.5085509,0.1522976,113.8892878,0.048381176,277.09803,0.117713692,802.2451439,0.340800826,22.41027035,0.009520081,8.173316449,0.003472097,0,0,1.35099145,0.000573913,40.54526322,0.017223986,103.4952488,0.043965696,18.39866914,0.01518042,79.19501119,0.065342418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,319,703,2147,48,20,0,8,131,302,60,198
12071010701,Florida,Lee,1,3899,1748,0,118,0.0302642,0,0,0,0,0,0,8.3,78309,1,1,1,1,1,0,0,0,3563.004012,3898.999986,3563.004012,911.2252485,1074.08766,911.2252485,3898.999986,0.999999996,1074.08766,0.275477728,493.999997,0.126699153,1309.999994,0.335983584,3695.999989,0.947935365,51.99999991,0.013336753,47.99999983,0.012310849,2.999999939,0.000769428,8.999999724,0.002308284,90.99999919,0.023339318,297.9999999,0.076429854,68.2375592,0.039037505,129.6045615,0.074144486,3563.004012,0.913825086,911.2252485,0.233707425,453.8416097,0.11639949,1167.268622,0.29937641,3398.812991,0.871714027,38.2869655,0.009819689,39.03756984,0.010012201,2.956796011,0.000758347,8.546670794,0.002192016,75.36301902,0.019328807,238.9939472,0.061296216,62.87876254,0.035971832,121.0657057,0.069259557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,494,1310,3696,52,48,3,9,91,298,61,117
12071010702,Florida,Lee,1,2954,1565,0,0,0,0,0,0,0,1,0,4.6,75825,1,1,1,1,1,0,0,1,1169.030004,2583.232283,1169.030004,235.5135588,551.831997,235.5135588,2583.232283,0.874486216,551.831997,0.186808394,212.6082599,0.071973006,1208.277156,0.409030859,2505.399431,0.848137925,13.59217877,0.004601279,13.58097914,0.004597488,0,0,6.000000105,0.002031144,44.65968123,0.015118376,104.0079708,0.035209198,161.6857094,0.103313552,86.62950738,0.055354318,1169.030004,0.395744754,235.5135588,0.079727,122.4258114,0.04144408,467.0818368,0.158118428,1131.968744,0.383198627,5.781159597,0.001957061,9.898639662,0.003350927,0,0,0.389731269,0.000131933,20.99172259,0.007106203,62.30133435,0.021090499,50.35916197,0.032178378,35.88234265,0.022928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,241,1347,2850,18,18,0,6,62,120,137,74
12071010801,Florida,Lee,1,2135,1062,0,0,0,0,0,0,0,0,0,15.3,63188,0,1,0,1,0,0,0,0,329.0929796,1222.306615,329.0929796,30.66083671,214.7131155,30.66083671,1222.306615,0.572508953,214.7131155,0.100568204,144.1893286,0.067535985,360.721971,0.168956427,1172.09499,0.548990628,10.92343856,0.005116365,7.000000114,0.003278689,0,0,4.999999992,0.00234192,27.28817984,0.012781349,80.1909956,0.037560185,30.88738931,0.029084171,83.07771527,0.078227604,329.0929796,0.154141911,30.66083671,0.014361048,48.22879013,0.022589597,71.00995413,0.033259932,311.2409453,0.145780302,2.93314787,0.00137384,2.799443605,0.001311215,0,0,0.93314787,0.000437072,11.18629482,0.005239482,24.39862769,0.011427929,3.056196969,0.002877775,21.0000474,0.019774056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,262,642,2061,14,12,0,8,40,158,71,154
12071010802,Florida,Lee,1,3293,1713,0,5,0.0015184,0,1,0,0,0,1,20.5,44444,0,1,0,1,0,0,0,0,4.543043964,825.9240386,4.543043964,1.87463899,311.2689382,1.87463899,825.9240386,0.250812037,311.2689382,0.094524427,116.1517856,0.035272331,248.2709779,0.075393555,797.6764764,0.242233974,9.134876506,0.002774029,2.231368107,0.00067761,1.99999994,0.000607349,0.6455127,0.000196026,14.23579891,0.004323049,65.15567746,0.019786115,27.65188937,0.016142376,57.12000282,0.03334501,4.543043964,0.001379606,1.87463899,0.00056928,0.336521758,0.000102193,2.019130491,0.000613158,4.038260981,0.001226317,0,0,0,0,0,0,0,0,0.504782623,0.00015329,0,0,0.118140615,6.89671E-05,0.264074614,0.000154159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,444,855,3072,69,24,3,6,119,421,231,225
12071010803,Florida,Lee,1,2057,966,0,0,0,0,0,0,0,0,0,10.9,75903,1,1,1,1,1,0,0,0,561.5564016,2000.780631,561.5564016,136.3686682,418.3318088,136.3686682,2000.780631,0.972669242,418.3318088,0.203369863,255.6383864,0.12427729,626.8834563,0.304756177,1950.39647,0.94817524,6.000000052,0.002916869,13.27733992,0.006454711,0,0,0.999999982,0.000486145,30.106798,0.014636265,156.773399,0.076214584,24.88267197,0.02575846,68.55725617,0.070970244,561.5564016,0.272997764,136.3686682,0.066294929,74.08218807,0.036014676,166.4719665,0.080929493,545.3813086,0.265134326,2.971411481,0.001444536,3.525793478,0.001714046,0,0,0.418921094,0.000203656,9.258964937,0.004501198,45.67423773,0.022204296,10.92415418,0.011308648,18.85372715,0.019517316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,260,643,2003,6,14,0,1,33,164,21,58
12071020101,Florida,Lee,0,3906,2097,0,0,0,0,0,0,0,0,0,5,54212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522.038185,0.901699484,1047.891048,0.268277278,113.4188162,0.029037075,2305.263467,0.59018522,3465.243312,0.887159066,12.76990506,0.003269305,15.13799393,0.003875574,0,0,4.924611626,0.001260781,23.9623835,0.006134763,58.61600339,0.015006657,24.23021308,0.011554703,21.55262761,0.010277839,2492.113403,0.638021865,675.3510227,0.172900927,73.29815203,0.018765528,1589.573194,0.406956783,2454.140906,0.628300283,8.473172449,0.002169271,10.32927373,0.002644463,0,0,2.389041741,0.000611634,16.78102454,0.004296217,35.60349696,0.009115079,18.3765696,0.008763266,15.07403375,0.00718838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,134,2512,3840,16,18,0,6,26,69,31,26
12071020102,Florida,Lee,1,4154,2086,0,63,0.0151661,0,0,0,0,0,0,17.4,48188,1,1,1,1,1,0,0,0,2527.084539,3992.177846,2527.084539,1232.513047,1771.507974,1232.513047,3992.177846,0.961044257,1771.507974,0.426458347,450.2346215,0.108385802,1916.027041,0.461248686,3748.026394,0.902269233,66.79293854,0.016079186,14.46754185,0.003482798,0,0,7.000000012,0.001685123,155.8909829,0.037527921,339.7364396,0.081785373,13.45899332,0.006452058,165.9599223,0.079558927,2527.084539,0.608349672,1232.513047,0.296705115,284.8070546,0.068562122,1137.363267,0.273799535,2352.096686,0.566224527,51.1616901,0.012316247,11.73729774,0.002825541,0,0,4.928654837,0.001186484,107.1602195,0.025796875,208.6673138,0.050232863,1.765582535,0.000846396,106.0248504,0.05082687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1902,452,2040,3908,67,16,0,7,156,342,17,166
